Distance (km),Elevation Gain (m),System Weight (kg),Avg Speed (km/h),Temperature (°C),Battery Used (%)
16.36145336413866,277.65434529882026,118.28195322405377,23.84872302648739,28.780592546266377,20.71826178609344
72.75825478618452,1281.7494896064293,109.48939946977106,29.825119874043764,38.22383269504058,100.0
77.27457961860526,363.76016879828967,108.23210384636577,12.567885789082505,0.18832295638445373,100.0
58.32133376910214,691.3345666477264,105.38065533049526,12.082192987683326,16.166481559737065,81.00358123408337
78.2418820956833,1793.5768198120236,96.92009435153275,24.48677634257482,4.356897904228777,100.0
51.91058165461712,947.9232805257448,95.29584096016525,21.56773834012818,29.64272095169197,76.15691549514096
54.65961879128943,1335.1154770420544,96.61458627210526,15.483213331196117,18.879668294057875,80.22131134054162
45.616396744062214,344.6397424032597,95.59314786432763,11.588387379779732,21.72912087751519,64.66388064068762
7.414817040689043,384.5780376173416,113.3875342070026,11.713164991928611,29.895707980794704,13.987317907861977
15.249685564363922,81.73723253295773,100.5037577750019,27.883817493282365,9.798523633122745,19.223491789269573
7.9857726402397535,337.8701261443291,91.73528029690189,13.837346494374858,35.75450342035216,11.853025921555876
65.45898907005915,557.1806780639173,119.07307890422433,16.467431242310415,16.651443362307,92.97834342721109
34.86381820225104,354.0209685534936,116.51357654890276,14.53312804453976,-2.1022588582325996,51.08190663716663
53.31421566064677,177.40506751411124,117.83256849585639,17.09992611663875,24.794955908440123,73.10957784957318
91.21881502297883,241.27174220120162,119.84723467939305,11.388476854921867,29.663067521912723,100.0
28.68276176914312,921.5575360654516,95.21685747658462,20.38119581816541,5.838083853376334,41.12366321338297
43.98637768838483,412.66743681158505,101.88726056707976,11.352251271844299,32.85896284993765,66.38913412664414
76.77735816158962,728.539722096151,112.74715427112274,26.007130156447232,35.30716273828832,100.0
26.735825721704135,1006.8345417097138,110.88061854161377,14.67424163820866,3.845224368890447,43.34655436517046
12.313091433735334,1380.7896572587306,94.61687719019565,20.800238292090214,39.1760736357611,22.956387702009852
32.526388026807965,78.62427968219788,114.47499374971854,27.601581751229165,-2.964423597562079,45.0616688337763
20.31602228913042,1598.8207978180853,96.73321715509982,23.01754738094388,0.10078342012449859,32.36373117171174
93.32127697254444,1255.8007789818155,96.71452844467869,20.659155731026708,-0.7887580380986936,100.0
81.77143605861961,163.51806389774382,106.10923268680241,16.486675062307512,34.69948550039352,100.0
65.17335686849023,1747.1572482135543,107.7881980452511,16.660038261163958,22.714627616248094,97.60059833366161
87.78875606783318,1841.7448010636263,107.40258623513434,23.3897391039638,-2.3947858388863565,100.0
81.34884730541587,122.1559197097275,92.74460512193265,29.88278722442335,12.016170918417448,100.0
22.724155594173403,553.7552962944075,116.3238258789114,23.236783796987574,20.764901253490102,31.201730815348764
89.79310485654788,1612.4025595861226,97.96800127766119,21.1556683474005,-5.826795750530835,100.0
56.23751298198682,1496.5193807673168,93.88544763848412,24.61301020478492,34.12081842036694,82.57625155690921
81.70681474058594,369.0420387127547,116.66244239606931,19.30411224567436,30.180176772076756,100.0
90.12867349273186,418.6986466734206,118.6695449468926,11.202846852015703,15.26033867883191,100.0
35.210330122327065,740.944205582764,115.86382851796353,21.245936317558197,38.35633076295852,48.76715541841462
15.454932830129293,969.0459703820427,114.28548224174634,29.152505690107603,10.888048963754986,19.46316915938612
26.65384044148446,1236.509543060592,109.65725941917066,13.506058847153193,39.20551595182489,38.8486314215248
45.57523991949435,737.8272791395448,106.52572111827418,23.800097816413313,23.395999940181355,64.05383304372707
82.71140276263685,925.0694322662957,92.6096027973423,14.01867377318113,21.733563662697073,100.0
86.76940540935263,1494.9418762675132,102.25359639212095,20.716553689461627,-1.7022552352107496,100.0
5.660452400463117,73.3664057811958,101.18065551036942,11.933528992934392,34.0963879152322,8.3087189897193
53.52099374486875,504.8738886880415,97.79261351280978,19.007418725163703,11.37448439603076,76.10683510291635
44.654045299134005,1426.6991717691049,111.70260341065755,25.12326657790492,-1.8883297108760324,67.77295247318501
26.100241994719372,1790.4136753743987,104.87627205236312,16.951430484779642,-9.369624001212047,38.23114349955243
16.387209896699865,1023.3548842313322,92.43138647722944,23.29823448974436,17.987784181919128,27.061484061583265
37.07344128334466,1064.2269705306312,96.60549605849434,25.908999215794584,16.369981106133817,52.78018110789062
94.57642187168932,214.3440226795521,110.49776290978788,28.543556389589053,25.967681118457925,100.0
35.704278541971746,894.8247336469093,92.283925784709,14.69284163710907,34.512902650890105,47.90954653308744
54.28510906561978,1065.2345329100463,115.53620742146306,17.986318316186164,-6.029670767848524,74.63235194736112
71.7868010950419,484.9410072694593,104.85439581041923,13.048320266608348,26.574824517018115,100.0
39.54481222603293,538.486461898762,104.41759731979944,29.849670043167503,-0.6294027951208889,56.35592599801057
97.31929785849127,754.5683262092452,107.77223353978553,28.540019358485907,32.9088526578582,100.0
96.43249301950057,40.14239555545274,114.74042897775448,20.79914260561119,30.953175693082805,100.0
28.919318103409594,644.1583311663566,100.43427623706579,26.840665887528424,17.03968774927722,43.792678159631706
52.23860805977662,422.8960139930893,110.3404845767719,20.41915954544084,25.512139931165578,69.79936912273575
33.58343943259312,654.9947043558293,106.97195891987373,22.471713760055195,5.71750565918742,52.89689463527016
32.05984696585942,239.52426363850242,98.01084810508264,11.782488642320333,13.558394946640732,42.35162198126437
8.504259998680617,1781.05456147979,116.35889959065474,25.10540840993616,31.08184488552358,17.85007070024603
62.9086117280902,1187.1849071080974,113.92278064820785,12.554269672704697,12.963259858660695,90.82920258137031
52.75450720674184,1358.2046382889791,109.75355503975277,26.521352605050566,7.889913266272089,78.41823052370968
9.890481368748988,1578.3424772146766,115.51745187282725,25.640561753407717,14.710622362514993,15.866963312600328
31.471414102478086,996.8843978581145,116.01882602879407,24.174893954859527,31.412462621860918,45.31745687234331
91.2852591668321,173.84057617484737,111.25088930145104,10.723207610495242,6.760402368543637,100.0
27.75837961336238,1074.2130836370955,115.11039985091017,16.06256711890657,-1.31192034321281,39.253310029793305
18.765012848666196,1173.6822360417582,110.92414385007851,15.262251398216858,25.60070101653904,31.522505764869784
51.49801222636849,1490.87894836866,110.40422315280901,17.20272814943038,31.29891063540409,74.20417339259642
98.63679314050707,863.3190924593588,108.55834134645553,11.75285493527677,-4.968126073823333,100.0
27.99525079359254,255.16060559112753,112.58149918672923,28.739156460621256,1.9937056377972358,35.691070004495785
68.85287700355846,567.5518115974489,94.75815315879221,21.076044814247524,-2.901400511950305,89.09801345014212
77.35386345622817,726.1645927972702,116.42612277596785,16.11048621316047,7.39707057910833,100.0
27.57556667927797,1291.8344826632024,116.15530583235696,17.939630341485667,12.517548945270633,49.482594342381375
74.18055311812665,1141.5566093378238,90.87741849103678,18.944050810096712,27.44131684816532,100.0
39.93939760832906,712.1934517956925,114.77450251694287,22.011886667212345,22.557379244083705,57.080344742088805
65.06905390639005,1973.0304975859594,93.86609602420336,20.313588553929954,21.046428373921557,94.46811185241788
65.18532252228499,1211.5496387137744,100.05356562777426,28.387839464288348,7.618747330482719,92.97301751412665
55.89859498710206,474.45358347198896,112.30524768874824,19.939269658116604,32.072377654238,80.30263894342546
13.577528155168789,203.56494524080748,94.82279688144925,29.84316029646625,13.564358369908227,13.562332454059867
84.35373708097761,305.7182783686641,114.53901072357186,27.028499154901915,38.95524690075773,100.0
35.474106172314904,491.91545676901626,114.96402533873226,14.170210287146716,21.70710691478684,53.182677057797854
22.719258487986153,321.36274651911134,105.22403201282509,28.611904292878325,-3.6867629217748634,33.39935372965068
8.873638447702572,373.13404810261153,90.191576151505,12.327327957709521,23.808878103771697,13.658591637249481
61.134829602882974,570.1903373876942,98.61114399524739,26.348994169823833,6.255200771584949,85.52873619662951
69.36861437501683,346.74719058950967,108.50780755127226,17.6124658695316,24.31635983430487,99.35270199861692
6.575843748146335,1793.5308492528504,119.43558534082271,27.55948640890139,-6.517942591879713,15.708405674376145
53.64884053843169,160.4674913232844,108.95440581050005,27.361133802149006,-1.2559281412020304,73.26438256808527
26.517098643804104,1049.0227791405093,97.7941074319248,26.118508002352424,32.786862945289315,36.17231843251178
66.29141508889774,820.793653979323,109.02017109298833,25.800608726141228,1.3589778511757444,94.41969909719253
21.564810755474188,1964.7572338172129,106.19956139147567,16.093582781960816,31.852056262147002,39.79564587973582
70.63908511973426,224.0778043361047,113.39536185453431,11.618385661025044,3.9638044227205214,96.27828479184437
41.73985789855105,795.7111980914833,93.20941916480875,18.05960357530323,22.144095502935386,54.831987545640004
93.98934892998977,1938.9408665507376,112.83083707506084,13.470490299730173,24.707528675491552,100.0
18.06448969386936,1731.0142517879606,106.23799736028332,23.899021778049235,15.632737657252648,29.245334369413225
37.40130334977456,1634.1441418985598,118.88976011576983,16.92199453075571,5.265533834836564,57.93125998450746
15.779984517855961,515.8056540898797,100.25616498116058,29.512204017198297,0.6322188185548061,22.420198351960586
92.84589373646347,341.77517478013164,108.97865679401845,22.81944154690664,-8.34053227187869,100.0
88.3472385711932,1337.286439848862,117.96084316530053,26.449611272687218,5.197320062036191,100.0
29.504454632939783,1858.7519782551715,93.07529183972038,12.650493454836969,22.65813952656415,41.0153329414227
67.698484373247,1113.5257860278596,118.11685461709354,27.24028964545245,36.91524092242413,94.07647335414957
82.63610901911551,1143.2253789397996,110.6365716690244,28.455143810267888,33.5602241131526,100.0
57.744077101948925,559.9581873205683,92.03511177315515,19.741238376378718,28.30323882676513,75.65358304571228
55.316804943820614,1538.9858663838738,99.02890700840449,22.12505875501955,29.422367162664933,79.68341343886922
27.97596763554291,374.08749711504674,111.24516265935844,25.29619601805991,23.249245173799764,43.84068130597521
13.844762941560425,647.3584728084874,92.02051804406315,13.496772545208252,3.01434287830015,20.578464791614273
90.23549700556605,850.8728772328335,107.4651138052882,20.051321529268847,35.359751535291494,100.0
90.5397154305164,1015.2207573689101,100.3764917085887,17.973260555446263,23.5366155952917,100.0
65.14463844096045,484.8194648301605,108.62746553302432,12.927479843244981,18.022031549021996,90.58605264906296
37.20783014962657,229.67364947840707,91.37226101437538,17.350688445830627,-4.4505265393259466,50.57694875386282
38.17490958820279,1221.2400848832651,116.14610418457129,11.363446187709872,12.35277719032127,56.57935343451615
73.96578949267274,577.2611064805116,119.2046690753219,10.51623813898974,13.017913560096314,100.0
90.22547469549482,1162.4764428452245,119.06633565857075,12.703325783096455,33.228180476133495,100.0
89.27321030518614,308.72543054840463,112.48955495228773,29.262302231783476,17.332411009389425,100.0
79.08817685647426,962.280203709635,93.90258720391896,20.99059071790034,9.020027448520484,100.0
65.99300638465733,1065.1788651031718,112.74789587787068,29.3164432230644,38.840016425532966,95.00936092239657
12.993296674529638,103.64707364485382,90.73760749376405,18.649957566602637,-4.463970333684216,20.683167705541475
20.35472783898831,673.2085563878412,90.66370654586991,16.23632266170519,11.12742141559723,33.94487133626331
90.36264791007252,268.8293538779485,99.70830657448624,20.122837256804882,-7.898766241429735,100.0
62.61076066766104,126.74994094553549,104.65929571213996,18.790233772658205,26.995206038346517,84.41677951150527
5.873719903579817,1979.9204647798904,113.1122225342338,12.11329368523488,35.90382760995753,10.116440888596617
14.63979657227305,644.7076899494459,110.49886129819515,22.816526293804124,4.001866477524471,20.891031799688516
68.0326680652653,1619.7488917092696,103.37708119130245,14.320763650191992,32.91708383995604,100.0
5.480850465390775,509.2813095275277,98.20879998844998,22.39175909795659,4.610911523094888,10.742083989061918
20.27676488466237,1363.0054444478585,119.91373500473134,23.004021847963067,35.53850808219576,31.233148504739667
57.129709989825685,1520.455719779373,102.78543906707918,13.040497062572962,27.6980951798392,82.8646789188294
70.73004378080586,1191.2774812156886,103.54161072989027,11.226992542213363,30.24533884207193,100.0
66.93631965274704,943.1523771003167,94.90871463575007,25.615231721368797,-9.099672219977275,92.40078194430693
26.30558439875318,823.681828294537,113.84428646249788,19.196008475386403,38.1405178537013,44.57728292673461
72.6570260280159,697.7365330859906,110.81046677344466,11.163275910109515,26.33354960351616,98.887587712717
27.538663312196007,1859.0582884956516,96.62308838366282,29.897326343395342,5.237554769306666,42.42219592870601
35.912971325130435,1661.2388155754584,92.47143136847528,11.155611219927334,31.469733242942347,60.21131074117008
75.91668348621229,1930.053821333025,110.4149790622414,23.900704577171062,4.0760599207464985,100.0
66.7151254094854,248.59444697108947,109.63533642843406,29.67357850526827,33.6376919783064,91.41849694051707
85.6762239969469,1461.7349504072886,98.19778580994628,14.783602084318513,-4.3709804794031495,100.0
67.47322476853262,1876.6809136420757,118.5259068675123,12.844987373743923,25.184298873039786,99.6894930001251
58.9893173168698,362.4661323313203,94.53173675342701,12.427698788448577,17.034923832245518,86.93410654682285
13.899102943668785,132.99253473355498,102.97004403127806,16.06550295135191,-5.173276490227959,12.867553427581715
39.93300129064618,1482.2412985801182,118.30847760502797,12.020916220212934,2.0946914129419483,65.62466523650525
30.19422492976392,1148.9462263598239,102.59181950778367,23.84322683388264,-9.379798186134261,40.379746379122125
28.17901612101294,1683.657553516544,109.15577842992256,11.245835962601253,13.438398273225292,43.766075602036004
97.43600270148232,279.54475325257897,101.92783193888383,20.188442562995796,5.063263038000018,100.0
42.34428384334224,1590.5346237197805,98.2264560704601,29.933937077059536,19.91787421488794,63.33883267266992
89.74442274182576,403.25464009548904,119.51932943879484,26.279405390120377,4.8618903854308595,100.0
64.95816946973997,327.311885731409,102.28002018945129,22.304388764620217,4.995955575349235,92.09353393457957
80.5070738364566,328.53159586198586,116.82297611037403,16.125072415732234,27.15965993658017,100.0
52.75052384499325,1629.1494404627642,96.89863817673259,22.47791672583277,-7.592858201082327,73.39765709087541
59.80586903950412,1330.3944413924003,96.3931411207525,20.540829278233034,35.144749759599364,86.35119761533649
51.78918091279207,1046.1308495382386,90.93402248653534,18.52166767780743,32.61319371955907,71.69956977528864
23.54808384081423,717.660968247005,109.55000476127655,12.61420753480399,23.39023416132033,36.14623670181707
73.632950949843,1754.4010816262166,101.05579031171283,27.732084304809334,19.661078505369215,100.0
31.6733744318813,784.8902148452707,115.93074749518911,18.99569297642645,34.615124906982615,43.97759970101386
7.310016810988115,1633.198878943154,104.19629720074671,13.892450236415302,-0.7334910235642784,16.432476683693135
66.31986811118094,878.2698171404369,119.04580283744166,17.35518701754579,-6.051541890458569,100.0
21.825514543669648,753.8888588498152,95.56576547109364,18.282595050578543,1.9755084954769053,31.155194161092346
94.34356551352685,925.3595713392128,116.05869503866832,26.550757911337485,29.728913935009516,100.0
95.6232148152458,602.7557483282842,113.29790558375225,24.672287611228043,-8.266486663675835,100.0
91.91211707094261,1495.2187603525022,113.12765533932156,25.386097872826795,19.140341754174482,100.0
40.16507652426722,1005.4407801849583,115.34349684350663,10.220625288572943,39.77187580956549,60.61432310529683
6.468378570242406,464.4253902936346,112.83071972828996,18.32307996359523,32.78480469187697,14.054886151045602
93.1902634458339,1799.149146549137,108.78660964894246,19.626883032706473,16.072284452179474,100.0
45.67749409014486,767.7824427464228,93.93734633047163,10.383845536461134,-6.817954535667883,65.10750681646343
96.83220780914861,1087.1057222279771,90.97578538473756,15.196264174900683,31.568675719285494,100.0
96.54389782347901,1812.9442219290938,117.6254354344706,25.2057964624427,19.94892540886053,100.0
86.03589826939921,1248.4759918279842,108.49950943562214,12.74219411457998,-4.253350147021658,100.0
32.97264474661064,233.79608141672813,113.89611872928529,20.706202629051834,-5.30713575883219,49.24041846521103
41.5842842171829,1879.6642472269502,104.4456705453765,14.30403744034475,35.48134097182962,61.582972611035416
85.8579837941014,1255.4161061428358,93.51924566887183,10.242415492877866,23.46001314690392,100.0
35.10759048984637,669.8112293141722,93.75557376607651,14.82402915199083,31.464339965837773,50.533784036471566
21.101810935178786,278.5441453267745,110.56695861686914,29.517475098201075,33.94894501411336,26.965630057849914
57.89611993354327,1588.050378540592,102.90917684698388,26.03074223765979,18.58861760241611,83.79093346523977
93.93470354527419,1240.145511857027,96.01574180101011,29.191532886420667,15.872317587752065,100.0
71.12283068412243,1066.922183952643,104.74783640224311,19.757080878527248,11.521370516049508,100.0
59.15581115848967,1787.7851661019154,91.92626811225402,12.19472397355007,5.847329389555965,86.3663650845942
14.23176690822301,1577.1944224490614,107.45914205743196,20.95918977947386,11.729798042935588,21.75587368601942
63.425686536421125,303.34975946550236,98.06980213305293,19.08754669119922,28.693982786507817,90.35944212568846
99.05511575990501,623.4441355910965,113.92677301911564,26.88714165479232,20.09617155075658,100.0
18.307981447469782,496.9782796289315,99.31085876770722,11.961651615684891,34.6261644977423,24.250844237242234
54.24131697455499,1487.892585145354,103.65660447245403,19.764822740435562,12.169000718959385,83.32840155183203
88.35044183315577,67.06486947155877,90.34861619724302,13.000973293879685,20.3544789359377,100.0
75.37301868664942,1139.779369742633,92.17340663383676,16.4935185378012,21.565377654599438,100.0
71.21649539455046,1524.917371481381,101.77480669220054,24.747141547755994,19.584858115316276,96.90055483026103
71.73598797877538,1753.5312735234988,104.3981650415137,19.52036258737533,25.13168865427582,100.0
39.15165936587674,684.1634974318149,108.0006164435791,17.517765702915387,1.8716734187403148,54.42174491075548
32.89122520512687,1642.5146093440258,98.74987736127909,17.889525571400707,15.618188877289533,52.18331344607609
81.8893097704588,221.26347391041446,110.84945658379627,19.188935368119733,-4.788759859582616,100.0
81.96077249452217,1692.9045834690364,115.80367191567613,25.700330876741138,9.225566382240629,100.0
87.37187026510985,254.97732466396482,113.3955296668005,27.84169377880469,14.38335343106322,100.0
91.75785249286477,794.5745811207346,91.18856476045072,29.106693730078565,22.611212977273624,100.0
53.57752789178909,1594.5907315591073,104.41520841773487,25.7380677251059,37.526552629310174,77.7315530424813
52.64404799528396,299.83485469754754,93.14790535254525,16.308137914960255,20.032553327417794,70.36528390888313
80.83804200184363,458.502790465283,97.26135047587583,23.762694121730842,27.179695808827987,100.0
66.7465734238877,1444.5051367861327,119.59987779801439,18.75206248110784,15.313302974760138,99.63619515696602
71.68685333948181,1440.0730730921487,94.2748662870454,15.093412440921023,21.705201568816566,100.0
80.6003035964296,1282.2952657705946,104.96664460354069,26.817431588518453,-6.453389193311328,100.0
89.5505074726688,1387.8968889342,108.54467202954358,10.7685269792465,2.7195790420923487,100.0
37.1095399008959,1085.4488866951924,111.07394911632312,28.03523984270847,8.092654660256933,49.10529806454685
40.68038050079468,503.5981178139055,106.78946050460742,19.22954929249468,13.624667750325678,62.45898952043453
13.928284284882555,691.3919870078389,90.29312542257551,22.74402953616561,-7.717562724880813,20.28144634443856
59.93661339463653,363.1954336028513,99.79383924731975,23.187078444115656,-2.9987951223341156,81.0354529287314
8.414516010690498,1816.9011226672567,105.53134930154134,27.902354814130728,3.8407153895652897,11.649602581624185
49.231811722583714,1166.783589532241,92.635994974345,22.733393643344147,38.576634545052535,69.4444537013646
56.55124029721978,801.7028335272798,100.51880793627542,22.278671695201236,6.567350355152538,83.00852147265348
32.22141895218702,924.0116072882654,90.996093263741,11.333040811213799,14.102052905604125,46.6338335177476
61.12915975405602,1894.5666792236307,92.35735491465063,20.36816043890408,-0.19511436308035357,94.38294247319507
7.897523744209696,306.7028062321604,101.90769828604789,13.003380016340833,20.53900355378841,7.0073814320279215
8.54807793117537,1172.4596640335944,93.98147262129181,24.748675374429713,4.034160775798716,13.591944130313784
83.14705326266754,1011.777357768932,107.02622544784674,20.244438416253487,0.34962892192133843,100.0
